app,variable,treatment,value
Spotify,wifi,normal_v2_wifi,140.986872
Spotify,wifi,normal_v2_wifi,151.989192
Spotify,wifi,normal_v2_wifi,152.303544
Spotify,wifi,normal_v2_wifi,152.775072
Spotify,wifi,normal_v2_wifi,153.403776
Spotify,wifi,normal_v2_wifi,153.875304
Spotify,wifi,normal_v2_wifi,154.03248
Spotify,wifi,normal_v2_wifi,154.346832
Spotify,wifi,normal_v2_wifi,154.661184
Spotify,wifi,normal_v2_wifi,154.661184
Spotify,wifi,normal_v2_wifi,155.132712
Spotify,wifi,normal_v2_wifi,155.132712
Spotify,wifi,normal_v2_wifi,155.132712
Spotify,wifi,normal_v2_wifi,155.132712
Spotify,wifi,normal_v2_wifi,155.132712
Spotify,wifi,normal_v2_wifi,155.289888
Spotify,wifi,normal_v2_wifi,155.447064
Spotify,wifi,normal_v2_wifi,155.447064
Spotify,wifi,normal_v2_wifi,155.447064
Spotify,wifi,normal_v2_wifi,155.761416
Spotify,wifi,normal_v2_wifi,156.232944
Spotify,wifi,normal_v2_wifi,158.74776
Spotify,wifi,normal_v2_wifi,166.60656
Spotify,wifi,normal_v2_wifi,171.32184
Spotify,wifi,normal_v2_wifi,176.03712
Spotify,wifi,normal_v2_wifi,190.18296
Spotify,wifi,normal_v2_wifi,191.75472
Spotify,wifi,normal_v2_wifi,196.47
Spotify,wifi,normal_v2_wifi,201.18528
Spotify,wifi,normal_v1_wifi,149.239044
Spotify,wifi,normal_v1_wifi,152.2382111
Spotify,wifi,normal_v1_wifi,152.8983987
Spotify,wifi,normal_v1_wifi,152.943012
Spotify,wifi,normal_v1_wifi,153.56034
Spotify,wifi,normal_v1_wifi,154.8086376
Spotify,wifi,normal_v1_wifi,155.0775083
Spotify,wifi,normal_v1_wifi,155.3972083
Spotify,wifi,normal_v1_wifi,155.484
Spotify,wifi,normal_v1_wifi,155.6502749
Spotify,wifi,normal_v1_wifi,155.7078912
Spotify,wifi,normal_v1_wifi,155.7078912
Spotify,wifi,normal_v1_wifi,155.87532
Spotify,wifi,normal_v1_wifi,155.87532
Spotify,wifi,normal_v1_wifi,155.8817007
Spotify,wifi,normal_v1_wifi,156.1635989
Spotify,wifi,normal_v1_wifi,156.1638125
Spotify,wifi,normal_v1_wifi,156.5705276
Spotify,wifi,normal_v1_wifi,157.03884
Spotify,wifi,normal_v1_wifi,157.03884
Spotify,wifi,normal_v1_wifi,157.3684174
Spotify,wifi,normal_v1_wifi,157.41864
Spotify,wifi,normal_v1_wifi,158.0424544
Spotify,wifi,normal_v1_wifi,158.96196
Spotify,wifi,normal_v1_wifi,158.96196
Spotify,wifi,normal_v1_wifi,165.13524
Spotify,wifi,normal_v1_wifi,172.85184
Spotify,wifi,normal_v1_wifi,175.93848
Spotify,wifi,normal_v1_wifi,179.02512
Spotify,wifi,normal_v1_wifi,206.79372
Spotify,wifi,high_v3_wifi,128.652768
Spotify,wifi,high_v3_wifi,130.682484
Spotify,wifi,high_v3_wifi,146.451816
Spotify,wifi,high_v3_wifi,152.2287
Spotify,wifi,high_v3_wifi,154.258416
Spotify,wifi,high_v3_wifi,155.507472
Spotify,wifi,high_v3_wifi,155.663604
Spotify,wifi,high_v3_wifi,155.819736
Spotify,wifi,high_v3_wifi,157.69332
Spotify,wifi,high_v3_wifi,157.69332
Spotify,wifi,high_v3_wifi,157.69332
Spotify,wifi,high_v3_wifi,157.69332
Spotify,wifi,high_v3_wifi,157.69332
Spotify,wifi,high_v3_wifi,157.69332
Spotify,wifi,high_v3_wifi,159.25464
Spotify,wifi,high_v3_wifi,159.25464
Spotify,wifi,high_v3_wifi,159.25464
Spotify,wifi,high_v3_wifi,159.25464
Spotify,wifi,high_v3_wifi,159.25464
Spotify,wifi,high_v3_wifi,160.81596
Spotify,wifi,high_v3_wifi,160.81596
Spotify,wifi,high_v3_wifi,165.49992
Spotify,wifi,high_v3_wifi,170.18388
Spotify,wifi,high_v3_wifi,187.3584
Spotify,wifi,high_v3_wifi,190.48104
Spotify,wifi,high_v3_wifi,192.04236
Spotify,wifi,high_v3_wifi,193.60368
Spotify,wifi,high_v3_wifi,196.72632
Spotify,wifi,high_v3_wifi,201.41028
Spotify,wifi,high_v3_wifi,201.41028
YouTube Music,wifi,low_v2_wifi,144.692784
YouTube Music,wifi,low_v2_wifi,146.10672
